sentence_id,text,source_name,label,label_name,llm_label,llm_rationale,llm_raw,n_retries,parse_failed,latency_sec
cf5d4374-84dc-486e-97ff-a989618f9002,"Try as DeSantis might to distract from and disguise his disastrous record, Floridians know what’s what.",msnbc,1,biased,biased,Loaded evaluative language: 'disastrous',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'disastrous'""}",0,False,5.51
89f51892-05b3-41dd-8106-bd5b6c5136e5,"But sometimes, I’m able to give myself credit for surviving and stringing the seconds together for a chance at getting better tomorrow.",esquire,0,non-biased,biased,"Loaded evaluative language ('surviving', 'getting better')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('surviving', 'getting better')""}",0,False,6.16
2cf8a96b-1a74-42ed-b794-a6b549a72c4a,"Even if DeSantis would struggle to implement his plan’s specifics, what’s appalling is the deliberate message it sends: He would seek to one-up Trump’s hyper-restrictionist agenda, despite all its abominations and the searing social conflict it unleashed.",alternet,1,biased,biased,"Loaded evaluative language: 'appalling', 'abominations'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'appalling', 'abominations'""}",0,False,6.51
6a6cfccf-6b86-48b8-90e5-bb4cf67a7aa8,"That they will then bring him into the Gaza Strip on the back of an Israeli tank, and that he will be received with rice and flowers by every Palestinian in the Gaza Strip.",the-intercept,1,biased,biased,Loaded evaluative language and optimistic tone,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and optimistic tone""}",0,False,4.99
4d552186-a6cf-4284-9dc8-8abd48ec590d,"It insists that no video footage of the incident existed, and paints the defense as attempting to manufacture the appearance of a retraction on the part of the victim by leaking screenshots of text exchanges between Majors and her.",vox,1,biased,biased,Loaded evaluative language and subjective framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing""}",0,False,4.83
733837c8-1bf3-4759-8c94-9e3ec9f3289f,"In fact, Onen rose to object when Uganda’s speaker successfully downplayed the central role that Onen, a member of the ruling party, had played.",the-young-turks,1,biased,biased,Loaded evaluative language ('downplayed') frames action as negative.,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('downplayed') frames action as negative.""}",0,False,5.92
686d7d1c-8c09-493e-89e4-c224ddcbd785,We are attracted to those with whom our genes are more likely to reproduce healthy offspring.,alternet,0,non-biased,non-biased,Neutral description of evolutionary principle,"{""label"": ""non-biased"", ""rationale"": ""Neutral description of evolutionary principle""}",0,False,5.13
2eb5b9a1-759e-47ef-839d-4347c142658b,"Gossip is good, actually The crux of these videos hinges on a common misconception: that gossip is inherently a bad thing.",vox,1,biased,biased,Loaded evaluative language and subjective framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing""}",0,False,5.09
97d5ec9f-047c-4f1a-98f7-f90b4ca1173a,The Australian news media might as well be an arm of the public health bureaucracy.,alternet,1,biased,biased,Loaded evaluative language and subjective framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing""}",0,False,4.7
7531e2ed-a098-4e0f-bc42-fd0bdf13becc,"In doing so, Hailey Bieber tasked herself with answering one of the internet’s most debated questions: How does one serve [insert expletive here] in a God-honoring way?",teen-vogue,1,biased,biased,Loaded evaluative language and presupposition of a conclusion,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and presupposition of a conclusion""}",0,False,5.42
5e303134-17ca-4e58-8dc4-8441e3b49045,"Adam and Amber Briggle, parents of a trans son, two other families identified by pseudonyms, and PFLAG filed the suit Wednesday in the District Court of Travis County, Texas.",the-advocate,0,non-biased,non-biased,Neutral attribution language for all parties involved,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language for all parties involved""}",0,False,5.42
48fded5d-8894-4ec0-a331-696b51a87186,Was this arbitrary racism or self-protection based on experience in this neighborhood?,current-affairs,0,non-biased,biased,Loaded evaluative language and subjective framing of a controversial topic,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing of a controversial topic""}",0,False,5.41
31070707-7d2e-425f-8250-f05492db5eba,The accessory market and the after market parts for the Glock are enormous.,alternet,0,non-biased,biased,Loaded evaluative language: 'enormous',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'enormous'""}",0,False,5.2
66e374eb-4167-46de-a4b1-e097f4449530,"A prolonged invasion, however - should it become that - will be bloody and costly not only for those living in Gaza but for the Israeli military as well, military veterans and analysts say.",cnbc,1,biased,non-biased,"Neutral attribution language, hedged with 'however' and conditional phrasing","{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language, hedged with 'however' and conditional phrasing""}",0,False,6.74
51c385ee-b50c-4f95-b580-86acc98a233d,Kharmandarian turned bullish on the company after a change in management in 2021 saw a seamless transition from a license-based model to a subscription one.,cnbc,1,biased,biased,Loaded evaluative language ('bullish'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('bullish')""}",0,False,4.96
2a9a7f1a-baf7-4fd3-b5f9-9ec73a36e478,This delusional woman believes that God sent her to stop Trump and called for people to harass any Trump White House officials seen in public.,american-greatness,1,biased,biased,Loaded evaluative language ('delusional') and emotive framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('delusional') and emotive framing""}",0,False,5.93
e17bb38e-72d6-4282-9b4b-eccdc9aeb20b,"In the years after the 2008 crisis, the Fed cracked down under the leadership of Fed board member Dan Tarullo, who made a concerted effort to end an overly bank-friendly culture of supervision and regulation.",washington-monthly,1,biased,biased,Loaded evaluative language: 'bank-friendly culture' implies criticism,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'bank-friendly culture' implies criticism""}",0,False,5.85
08c8365d-a3e4-4c02-8cfa-a9950e494503,"To put it lightly, this is all a bad look for the Israeli national security state.",msnbc,1,biased,biased,Loaded evaluative language: 'bad look',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'bad look'""}",0,False,5.14
5856fe4d-cb60-4a58-b77a-563d53c322fb,"Testosterone therapy for these men can help maintain muscle mass, slow osteoporosis, boost energy and stamina, and bring back their love life.",newsmax,0,non-biased,biased,Loaded evaluative language with positive connotations,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language with positive connotations""}",0,False,4.97
d88e10e9-64c2-4b74-9ba8-5da8ddb15797,"Ignore the increasingly corpulent heads of our armed forces prattling on about climate change being our biggest enemy, as opposed to, say, China, Russia, North Korea, or Iran.",american-thinker,1,biased,biased,Loaded evaluative language and subjective framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing""}",0,False,4.85
296ef73d-2cf6-4141-85d9-088dfd731ef5,It has been the platform of preference to target teens and propagandize in favor of transgenderism and sex reassignment surgeries.,newsbusters,1,biased,biased,Loaded evaluative language: 'propagandize' and negative framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'propagandize' and negative framing""}",0,False,6.32
52986efd-a763-4d78-9a4b-d4e26f7cf364,"In early 2007, with the EPA slowed down, Boxer and Solis each introduced legislation that would compel the agency to impose a strict perchlorate drinking-water standard.",alternet,0,non-biased,non-biased,Neutral attribution language for legislative actions,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language for legislative actions""}",0,False,5.19
4b46afdc-72c3-4dae-ba0e-b1eb3c620f12,It’s not merely a statistical trend but a poignant testament to the unraveling of our communal fabric.,washington-times,1,biased,biased,Loaded evaluative language and emotive framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and emotive framing""}",0,False,5.04
bb07fc7a-8a84-4475-aa26-8791554b626c,"If 1 in 10 had done it nationwide, it would have been an epic landslide victory.",american-thinker,1,biased,biased,Loaded evaluative language: 'epic landslide victory',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'epic landslide victory'""}",0,False,5.57
7e9a545e-1f88-443a-89d9-f498191a933e,"2) The Richter scale isn’t the only measurement game in town anymore The Richter scale, developed by Charles Richter in 1935 to measure quakes in Southern California, has fallen out of fashion.",vox,0,non-biased,biased,loaded evaluative language: 'fallen out of fashion',"{""label"": ""biased"", ""rationale"": ""loaded evaluative language: 'fallen out of fashion'""}",0,False,5.92
7d1b11bb-6007-474b-a01c-31c12d750d94,Hearing Americans on college campuses and in public demonstrations break into that chant is surreal.,hotair,0,non-biased,biased,Loaded evaluative language ('surreal') implies shock or disgust,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('surreal') implies shock or disgust""}",0,False,5.81
28075428-817f-4b83-876c-e9ec85aba7f1,"It will be available via Amazon Freevee, LG Channels on LG Smart TVs, The Roku Channel and Vizio WatchFree+.",cnet,0,non-biased,non-biased,Neutral listing of platforms without evaluative language,"{""label"": ""non-biased"", ""rationale"": ""Neutral listing of platforms without evaluative language""}",0,False,5.78
6893a8dc-41b4-4a7d-a059-46ce79619dc7,"And then you can see their brains sort of like hit a crossroads, and they're like slinkying?",wired,1,biased,biased,"Loaded evaluative language ('hit a crossroads', 'slinkying')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('hit a crossroads', 'slinkying')"" }",0,False,6.43
72a6516b-1626-4c1c-8bb1-a6827e678616,"It’s made up of a collection of essays written by celebrities describing that one teacher that affected them the most, and may even have turned their life around.",newsmax,0,non-biased,biased,"Loaded evaluative language: 'affected them the most', 'turned their life around'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'affected them the most', 'turned their life around'""}",0,False,6.63
0748b9e1-6763-40be-b69e-0b0ce3ed5ed8,"They’ll buy some random new coin, and they’ll even call it a shit coin.",current-affairs,1,biased,biased,Loaded evaluative language,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language""}",0,False,4.2
4fcd90da-d603-4030-a88a-344d0d34f0fb,David wanted it made clear that he was appalled by Hamas’s rampage.,the-economist,1,biased,biased,Loaded evaluative language: 'appalled',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'appalled'""}",0,False,5.03
550faa5a-5e40-4340-9167-f41e5d99add0,"Now officials worry that climate-friendly policies will undermine the country’s energy security (green types argue that some reforms, such as making the grid more flexible, would have the opposite effect).",the-economist,0,non-biased,biased,"Loaded evaluative language ('undermine', 'opposite effect')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('undermine', 'opposite effect')""}",0,False,5.99
c9cff4f4-7e7a-4610-8c43-4725bc99565e,Would George Latimer be a better member of Congress than Jamal Bowman?,wnd,0,non-biased,biased,Loaded evaluative language and implicit endorsement,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and implicit endorsement""}",0,False,4.62
c5aab336-b69d-4f5f-9e1d-6b8c285da3dd,But Christians who believe that life begins at fertilization also see serious moral complexities with this storage process.,christianity-today,0,non-biased,non-biased,Neutral attribution to a specific group's perspective,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution to a specific group's perspective""}",0,False,5.63
95058da6-6626-4b74-b66e-e0669e689bd2,"But the Tatmadaw seized power in 2021, igniting nearly three years of brutal civil conflict in which the government has killed thousands of civilians.",vox,1,biased,biased,"Loaded evaluative language: 'brutal', 'killed thousands'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'brutal', 'killed thousands'""}",0,False,6.29
89f48a3c-98f6-46b2-b9ae-d50d96a105f4,"There will be an interviewing process to vet potential candidates, including incumbents.",deseret-news,0,non-biased,non-biased,Neutral language used for a potentially sensitive topic.,"{""label"": ""non-biased"", ""rationale"": ""Neutral language used for a potentially sensitive topic.""}",0,False,5.61
b354203a-c510-4f7e-bd88-7b614932d638,"For proof, look no further than Meg Whitman, the California billionaire who in 2010 squandered $179 million in her futile campaign to beat Jerry Brown and become that state’s next governor.",american-greatness,1,biased,biased,"Loaded evaluative language: 'squandered', 'futile'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'squandered', 'futile'""}",0,False,6.35
213a0d9f-2616-43b2-8486-8996b9b7362b,"By all means, no one is stopping them from living a spartan lifestyle.",townhall,0,non-biased,biased,Loaded evaluative language ('spartan' implies extreme simplicity),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('spartan' implies extreme simplicity)""}",0,False,5.84
2d82239a-458e-420b-aabe-4f2f7d554baa,"Despite the lengthy process, the panel still included several D.C. residents who disclosed participation in Democratic protests, including Black Lives Matter and the Women’s March, according to one court observer’s report.",wnd,0,non-biased,non-biased,"Neutral attribution language, no loaded evaluative terms","{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language, no loaded evaluative terms""}",0,False,5.79
3b23325f-4264-4b74-b794-b74a125cea7a,"Janno, meanwhile, tried to paint the pricing plan as a public safety measure, in addition to being a fund raiser.",new-york-post,1,biased,biased,Loaded evaluative language ('public safety measure'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('public safety measure')""}",0,False,5.45
b8628c85-e49e-431a-a88f-91f40424ad27,"Finally, you can help end malaria by participating in clinical trials of vaccines and other preventative measures.",vox,0,non-biased,biased,"Loaded language ('end malaria', implies success is guaranteed)","{""label"": ""biased"", ""rationale"": ""Loaded language ('end malaria', implies success is guaranteed)""}",0,False,5.57
e65d96fd-9a61-490f-81a1-8f21267df18e,"In the second case, you would frantically start making phone calls and probably rush out of the house to see if your kids are okay and if anyone you know was harmed.",townhall,1,biased,biased,Loaded emotional language evoking fear and anxiety,"{""label"": ""biased"", ""rationale"": ""Loaded emotional language evoking fear and anxiety""}",0,False,4.95
5482cf89-7ed6-4191-95c1-2788b1e79b78,"This prompted one activist to storm the stage, seize the mike, and declare that he wasn’t there for a political rally.",american-thinker,0,non-biased,biased,"Loaded evaluative language ('storm', 'seize')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('storm', 'seize')""}",0,False,5.75
26fa5ef6-b8bb-4761-8fdc-8cff55bccb99,"WALMA STOPS ADVERTISING ON X, ADDING TO GROWING LIST OF COMPANIES All your teen has to do is accept the invite.",fox-news,1,biased,biased,Loaded language ('growing list of companies') implies negative trend,"{""label"": ""biased"", ""rationale"": ""Loaded language ('growing list of companies') implies negative trend""}",0,False,5.71
31433d39-cc04-4c3c-a025-d2b0b2e5d3a1,"Some rooms have views across the estuary to the Yr Wyddfa (Snowdonia) hills, and big breakfasts could include local bacon and black pudding or avocado and mushrooms.",the-guardian,0,non-biased,non-biased,Neutral description of amenities,"{""label"": ""non-biased"", ""rationale"": ""Neutral description of amenities""}",0,False,4.83
